path,label,seriesuid
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643_319047_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753_320688_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994_250353_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630_98503_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603_76098_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989_117316_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377_318524_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_290918_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.216252660192313507027754194207_212823_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.216252660192313507027754194207
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613_109065_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144_259395_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530_118562_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.272344603176687884771013620823_312459_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.272344603176687884771013620823
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_349056_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_286890_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860_305171_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306_14165_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_342544_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_273586_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962_74423_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.199261544234308780356714831537_181812_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.199261544234308780356714831537
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198_246846_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626_401519_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470_39237_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.613212850444255764524630781782_76544_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.613212850444255764524630781782
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_139484_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005_411598_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_61599_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165_382057_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.255409701134762680010928250229_284145_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.255409701134762680010928250229
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.225515255547637437801620523312_230526_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.225515255547637437801620523312
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285_361933_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089_331887_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.309901913847714156367981722205_370832_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.309901913847714156367981722205
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_398070_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.337005960787660957389988207064_415109_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.337005960787660957389988207064
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224_211380_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473_159155_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228_393577_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100_114426_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066_273888_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757_290151_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198_246890_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886_333882_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.138894439026794145866157853158_69701_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.138894439026794145866157853158
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.250438451287314206124484591986_274896_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.250438451287314206124484591986
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_324397_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603_75653_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.140527383975300992150799777603
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972_40959_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069_305853_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.183982839679953938397312236359_154743_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.183982839679953938397312236359
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872_85767_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764_316081_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304_384099_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_63803_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537_11954_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476_41452_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416_298860_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565_165151_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951_132032_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124_403022_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244_282167_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521_424408_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.212608679077007918190529579976_206680_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.212608679077007918190529579976
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227_78061_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401_251103_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372_383837_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430_325920_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329_396014_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442_240829_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069_109587_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406_377944_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824_336936_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775_269778_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684_386253_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748_158919_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756_238904_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151_360021_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819_420302_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592_170371_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268_88867_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704_340403_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056_93454_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576_32311_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_277359_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_300858_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.175318131822744218104175746898_138229_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.175318131822744218104175746898
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493_103226_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296_275262_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.188619674701053082195613114069_165774_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.188619674701053082195613114069
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196_245454_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986_358025_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689_315399_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755_419179_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468_205513_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.725023183844147505748475581290_98695_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.725023183844147505748475581290
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767_166006_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596_243769_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389_224919_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112_289429_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898_298409_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224_211269_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082_302825_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.392861216720727557882279374324_429957_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.392861216720727557882279374324
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001_391266_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_324538_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341_270397_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233_337870_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301_169577_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961_409551_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069_305898_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881_227772_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878_60160_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.182192086929819295877506541021_150148_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.182192086929819295877506541021
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.323426705628838942177546503237_392851_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.323426705628838942177546503237
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394_323752_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806_352080_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881_57930_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792_277953_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792
